Differences
12997.2
8894.0
7574.800000000001
10439.6
11046.0
8025.200000000001
7334.4
9750.400000000001
9976.400000000001
9109.6
5913.6
8376.400000000001
9516.8
7590.0
7073.6
9391.6
6828.0
7762.800000000001
6938.4
6076.8
11946.8
6142.0
6672.4
5423.200000000001
9712.0
6578.0
8579.6
8424.800000000001
6491.200000000001
7114.0
7958.400000000001
5894.0
8889.600000000002
6188.0
5252.800000000001
5668.0
7279.6
5104.800000000001
5723.6
7453.6
5636.0
5719.200000000001
6413.6
5446.800000000001
6757.200000000001
8233.2
4972.0
7844.400000000001
7421.200000000001
6316.400000000001
5711.6
6035.200000000001
6539.6
5385.200000000001
5599.200000000001
7470.400000000001
6180.000000000001
6758.400000000001
6758.400000000001
4641.200000000001
6849.6
6566.0
5809.6
6604.0
6735.6
5516.0
5724.4
6726.0
7351.6
7739.200000000001
7075.200000000001
5702.800000000001
5966.0
6545.6
4900.400000000001
6656.800000000001
6894.800000000001
5599.6
6179.6
8030.800000000001
5282.799999999999
6917.6
5040.4
6761.6
7044.4
6178.400000000001
5154.4
6175.200000000001
7838.0
5322.400000000001
5155.2
10932.400000000001
5788.800000000001
5759.200000000001
5311.6
4704.8
6193.200000000001
6273.6
5262.4
4882.4
8033.200000000001
5938.0
5921.6
7348.400000000001
6435.6
6424.400000000001
5585.6
10116.8
6704.000000000001
5205.200000000001
4178.400000000001
5728.4
7323.200000000001
4292.400000000001
7151.200000000001
8081.6
7406.4
5183.200000000001
6777.6
6042.400000000001
6393.200000000001
5874.800000000001
4582.4
5295.6
6830.4
4298.8
4835.6
6666.4
4201.6
5368.400000000001
6419.6
5618.8
7480.0
6356.800000000001
3781.6000000000004
4478.8
6668.800000000001
7174.000000000001
6415.200000000001
5648.4
5300.0
4731.200000000001
5625.200000000001
5449.200000000001
6579.6
5832.8
5152.0
5516.800000000001
6900.0
4823.6
5020.0
7455.200000000001
5051.6
5316.799999999999
5416.8
4577.200000000001
4992.400000000001
5460.0
4554.0
4720.0
8613.2
5536.8
5899.6
5516.400000000001
4862.4
7361.200000000001
5820.4
4944.0
4142.4
7032.0
5012.8
4733.6
6699.200000000001
4720.0
6384.8
6015.2
4757.6
7396.400000000001
5978.799999999999
4339.6
4518.8
6321.200000000001
4334.4
7999.6
5534.0
5982.400000000001
4189.200000000001
4290.0
6832.4
6803.6
6137.2
6105.200000000001
5552.8
5026.400000000001
5616.4
5056.8
6380.8
6411.200000000001
5355.6
