Differences
13793.333333333332
14177.999999999998
13779.333333333332
13236.0
13350.666666666664
11466.666666666666
11560.666666666666
10873.333333333332
12912.0
11460.0
10610.666666666666
14758.0
13070.666666666666
10483.333333333332
9626.666666666666
11307.333333333332
11634.0
10765.333333333332
8394.666666666666
9964.666666666666
15114.666666666666
10550.0
11776.666666666666
8693.333333333332
13312.0
9377.333333333332
11370.0
10806.0
13757.333333333332
10898.666666666666
10546.666666666666
9369.333333333332
11477.999999999998
9997.333333333332
10022.0
9730.666666666666
11094.0
10445.333333333332
9928.0
10040.0
10158.0
11715.333333333332
8710.0
7384.0
9583.333333333332
10962.0
8662.666666666666
8482.666666666666
8713.333333333332
8838.0
7460.0
7772.0
8979.333333333332
10938.666666666666
9734.0
8686.666666666666
10062.0
10949.333333333332
8006.666666666666
8320.0
9046.666666666666
8745.333333333332
8143.999999999999
7217.333333333333
10234.0
8437.333333333332
7337.333333333333
8360.0
10695.333333333332
9228.0
8014.666666666666
8750.0
8605.333333333332
7485.333333333332
7552.0
7961.999999999999
8616.666666666666
8250.0
8015.333333333332
7908.666666666666
9194.666666666666
8125.333333333332
8660.0
10193.333333333332
9286.666666666666
9642.666666666666
8524.0
8058.666666666666
7229.333333333332
13857.333333333332
7005.333333333332
7960.666666666666
8841.333333333332
6506.666666666666
6997.333333333333
9324.0
9154.0
9322.0
7169.333333333333
7783.333333333333
8786.666666666666
7058.666666666666
7390.666666666666
8295.333333333332
9470.0
7576.0
9988.0
9784.0
10311.333333333332
9110.0
9577.333333333332
10162.666666666666
10143.333333333332
10529.333333333332
9659.333333333332
8610.0
7945.333333333333
9172.0
7884.0
8620.0
8671.333333333332
8022.666666666666
7831.999999999999
6594.666666666666
8313.333333333332
6679.333333333333
6993.333333333332
7912.666666666666
8943.333333333332
8021.999999999999
6647.333333333333
7166.666666666666
7388.666666666666
7778.666666666666
8737.333333333332
9361.333333333332
9382.0
11016.0
7166.0
6794.666666666666
7803.333333333332
9329.333333333332
8673.333333333332
6179.333333333332
6003.333333333333
7634.666666666666
9694.666666666666
7390.0
7294.0
9732.0
8728.0
6252.666666666666
7388.666666666666
6505.333333333333
7095.333333333333
6722.666666666666
8692.666666666666
7753.333333333332
7207.333333333332
8158.0
9024.0
7272.666666666666
8026.666666666666
8622.0
9334.666666666666
8978.666666666666
7301.333333333333
6987.333333333332
8249.333333333332
7174.666666666666
6678.666666666666
8007.333333333332
8080.666666666666
7274.666666666666
7946.0
7638.666666666666
8075.333333333333
8273.333333333332
6279.333333333332
6347.999999999999
8020.0
7404.666666666666
5963.333333333333
9626.666666666666
9214.666666666666
5682.0
6270.666666666666
8144.0
9736.666666666666
8722.666666666666
6820.666666666666
7916.0
9796.0
6919.333333333333
7406.0
8863.333333333332
8706.0
6926.0
7004.666666666666
7516.666666666666
9276.0
7425.999999999999
6950.666666666666
9276.666666666666
8888.666666666666
7980.666666666666
9144.0
6406.0
8698.0
6337.333333333333
7015.999999999999
7336.0
7959.333333333333
8664.0
8102.666666666666
8302.666666666666
9050.0
8916.0
8123.333333333333
7240.0
7951.999999999999
7944.0
7354.666666666666
7403.333333333332
7297.333333333333
6865.333333333333
7898.0
7103.333333333333
8312.0
12010.0
8627.333333333332
13001.333333333332
9766.666666666666
13916.666666666666
11594.0
16785.333333333332
13008.666666666666
15699.333333333332
14120.666666666664
21187.333333333332
17386.0
40295.33333333333
37110.0
42140.0
38643.33333333333
43354.0
40247.33333333333
46895.99999999999
43340.666666666664
52796.66666666666
50181.33333333333
54957.33333333333
51414.666666666664
65524.0
52424.0
61855.33333333333
54524.666666666664
70155.33333333333
61099.33333333333
68262.0
68346.66666666666
68255.33333333333
72698.0
62589.33333333333
43889.33333333333
13305.333333333332
7179.333333333333
893.3333333333333
2797.333333333333
1266.6666666666665
13.333333333333332
0.0
21.333333333333332
21.333333333333332
0.0
480.66666666666663
32.0
560.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
198.66666666666669
16.0
3118.0
13006.666666666666
365.33333333333337
18079.333333333332
102346.66666666667
105495.99999999999
143286.0
131598.0
107705.33333333334
114627.99999999999
121378.66666666666
108829.99999999999
73644.66666666666
73879.33333333333
143799.3333333333
166778.0
69236.66666666666
152290.66666666666
178636.0
113679.33333333331
91833.99999999999
103097.99999999999
69457.99999999999
84824.0
118376.66666666666
96343.33333333333
73870.66666666666
143288.0
119115.33333333333
116232.66666666666
102709.99999999999
93826.66666666666
76352.0
110371.33333333331
79075.33333333333
116529.33333333331
118457.33333333331
174228.66666666666
94200.0
109408.0
85377.33333333333
135756.66666666666
100136.66666666666
154531.3333333333
80592.66666666666
128080.66666666666
220880.66666666666
93261.33333333333
124958.66666666666
82718.66666666666
160536.66666666666
123151.99999999999
158337.99999999997
136879.3333333333
76195.33333333333
147201.3333333333
132092.66666666666
107717.99999999999
223622.66666666666
133170.66666666666
101742.66666666666
210424.66666666663
173010.0
123762.66666666666
256933.3333333333
179065.3333333333
114389.33333333333
104896.66666666666
84489.33333333333
87139.33333333333
136118.0
122090.66666666666
118387.33333333331
108467.33333333333
122371.99999999999
120552.66666666666
124479.33333333331
113650.66666666666
131024.0
151999.3333333333
111391.33333333333
141342.0
150040.66666666666
130300.0
78504.66666666666
106485.33333333333
94479.33333333333
78552.66666666666
107242.0
108820.66666666666
124269.33333333331
189785.99999999997
111623.33333333333
126152.66666666666
160586.0
108958.66666666666
154918.66666666666
122268.0
110745.99999999999
94754.66666666666
123839.99999999999
124743.33333333331
96425.99999999999
145223.99999999997
105294.0
85938.66666666666
123098.66666666666
124121.33333333333
115523.33333333333
169596.0
110526.0
91284.66666666666
93475.33333333333
87921.99999999999
100640.0
154444.0
76500.66666666666
158639.3333333333
103850.0
127635.99999999999
121752.0
